   0.0158167 ,  0.0133333 ,  0.9310  
     0.0158167 ,  0.0133333 ,  1  
      0.0158167 ,  0.0133333 ,  0.4779  
     0.0158167 ,  0.0133333 ,  0.4605  
     0.0158167 ,  0.01351 ,  0.4612  
     0.0158193 ,  0.021601 ,  0.4582  
     0.0158235 ,  0.0215979 ,  0.4612  
     0.161203 ,  0.674921 ,  0.4622  
      0.195984 ,  0.512538 ,  0.4593  
     0.192827 ,  0.5124 ,  0.4602  
     0.18017 ,  0.512515 ,  0.4623  
     0.199151 ,  0.499146 ,  0.4609  
      0.173845 ,  0.525679 ,  0.4606  
